movie_id,title_ko,title_en,gubun,genre,nation,theater_admissions,online_cumulative,seat_cnt,lifetime_vod,first_year_vod,online_open,theater_open
FS20223711,곶의 마요이가,The house of the lost on the cape,일반영화,"가족,판타지,드라마",일본,81,4091,720,3942,2838,2022-01-25,
FS20236228,오후 네시,4 PM,,,한국,36514,3958,355238,3926,3887,2024-10-23,
FS20245121,데드라인,Deadline,일반영화,드라마,한국,42208,4012,393669,3921,3894,2024-11-06,
FS20223266,애니멀 체인지,The Wild Life,일반영화,"애니메이션,판타지,어드벤처",중국,5239,4039,103537,3920,3696,2022-02-10,2022-02-09
FS20233921,물귀신,Bottom of the Water,,,한국,265,3909,2663,3909,3291,2023-10-24,2023-11-09
FS20212874,대전투 1944,The Enemy,,,독일,125,4293,9106,3907,3500,2022-04-07,2022-04-06
FS20210241,레지스탕스,Resistance,일반영화,드라마,독일,91,4246,392,3905,3799,2021-09-02,
FS20217027,옆집사람,Next Door,,,한국,4778,4057,85566,3905,3848,2022-11-10,2022-11-03
FS20241002,이매큘레이트,Immaculate,,,미국,18142,3920,222200,3902,3855,2024-07-17,
FS20211504,싸나희 순정,,,,한국,4854,4041,69492,3898,3870,2021-11-25,2021-11-25
FS20256033,고고다이노 극장판: 게코도마뱀의 꿈,GoGo Dino the Movie: Gecko's Dream,일반영화,애니메이션,한국,63611,3889,515839,3889,3814,2025-07-30,
FS20209138,좋은 사람,Good Person,,,한국,11851,4237,177187,3874,3554,2021-09-10,2021-09-09
FS20218813,서유기: 재세요왕,Monkey King Reborn,,,중국,613,4147,21543,3872,3256,2021-09-23,2021-09-30
FS20250365,햄넷,HAMNET,일반영화,드라마,미국,67396,3872,662391,3872,3872,2026-02-25,
FS20234622,북극백화점의 안내원,The Concierge,,,일본,25928,3866,330492,3866,3472,2024-06-19,
FS20215641,라이트 오브 라이프,Light of My Life,일반영화,"스릴러,드라마",미국,0,4274,0,3862,3862,2021-02-18,
FS20216646,어썰트 33,Assault on VA-33,일반영화,액션,미국,0,4145,0,3856,3856,2021-04-12,
FS20225695,FBI 덴저러스,Dangerous,일반영화,액션,미국,0,4196,0,3853,3853,2022-08-03,
FS20204504,모추어리 컬렉션,The Mortuary Collection,,,미국,4693,4218,159264,3840,3840,2021-01-26,2021-01-21
FS20216768,몬테크리스토: 더 뮤지컬 라이브,,일반영화,공연,한국,17587,4049,326242,3810,2779,2021-04-22,2021-03-19
FS20216106,북두의 신,Demon Demon Performance Record,일반영화,"액션,어드벤처",중국,0,4399,0,3809,3809,2021-02-19,
FS20224468,애프터 양,After Yang,,,미국,46945,4033,378946,3809,3120,2022-07-08,2022-06-01
FS20230484,치킨래빗: 잃어버린 보물을 찾아서,Chickenhare and the Hamster of Darkness,,,벨기에,73427,3873,543399,3802,3662,2023-04-27,2023-03-18
FS20216303,랜드,Land,,,미국,3897,4187,52129,3785,2901,2021-04-28,2021-03-17
FS20060019,구세주,Oh! My God,일반영화,"코미디,액션,멜로/로맨스",한국,1621131,5999,6209377,3772,950,2022-10-24,2006-02-16
FS20239731,새비지 맨,Savage Salvation,일반영화,"액션,스릴러",미국,3227,3928,15790,3769,3769,2023-01-19,2023-01-26
FS20241093,"그 시절, 우리가 좋아했던 소녀",You Are the Apple of My Eye,일반영화,멜로/로맨스,한국,164922,3760,2239869,3760,3677,2025-02-21,
FS20211772,샌 안드레스 메가 대지진,San Andreas Mega Quake,일반영화,"액션,드라마",미국,401,3837,12616,3756,3162,2022-01-13,2022-01-19
FS20216886,힘 좋은 시아버지와 착한 며느리,,일반영화,"멜로/로맨스,드라마",한국,20,4264,73,3748,3219,2021-03-18,2021-03-18
FS20243722,캐시 아웃,Cash Out,일반영화,"액션,범죄",미국,11378,3823,151222,3743,3676,2024-09-12,
FS20211238,도쿄 리벤저스,Tokyo Revengers,일반영화,"드라마,액션",일본,16871,3955,313196,3741,2969,2022-01-25,2022-01-19
FS20219589,더 테러 라이브: 스쿨 어택,Run Hide Fight,일반영화,"범죄,스릴러",미국,0,4016,0,3740,3437,2021-08-25,
FS20248222,기동전사 건담 시드 프리덤,Mobile Suit Gundam SEED FREEDOM,일반영화,애니메이션,일본,62361,3825,814480,3735,3496,2024-04-03,
FS20210331,데스 게임,Out of Death,일반영화,"액션,스릴러",미국,5,3976,92,3718,3327,2021-11-15,
FS20224830,결혼 혼수 : 몸에 새긴 쾌락,,일반영화,,일본,20,3754,83,3715,1399,2022-05-04,
FS20216715,쿵푸타운,Kung Fu Town,일반영화,기타,중국,0,3907,0,3705,3705,2021-02-23,
FS20219245,만년이 지나도 변하지 않는 게 있어,Till We Meet Again,,,대만,24441,3913,427681,3701,3701,2022-03-03,2022-02-09
FS2023C883,아나콘다2,Deep Sea Mutant Snake,일반영화,"액션,어드벤처",중국,0,3868,0,3699,3505,2023-10-10,
FS20243290,젖은엄마-하고 싶은 거 다 해,UEKAWA ONSEN,일반영화,,일본,1,3690,83,3690,1104,2024-08-13,
FS20239900,어쩌면 우린 헤어졌는지 모른다,Someone You Loved,,,한국,18354,3953,459181,3689,3588,2023-03-10,2023-02-08
FS20154206,라이브 테러,A Common Man,일반영화,"액션,스릴러",미국,0,4294,0,3667,598,2021-11-01,
FS20225422,블레이징 썬,Blazing Sun,,,러시아,400,3829,2055,3661,3168,2022-06-17,2022-06-23
FS20219072,챔피언,Champion,일반영화,"가족,드라마",터키,0,4112,0,3644,3644,2021-07-19,
FS20211974,적인걸: 천안의 비밀,Detective Dee: Under the Tower,,,중국,62,3754,568,3640,3471,2022-07-20,2022-07-29
FS20068816,알라트리스테,Alatriste,일반영화,"전쟁,액션",스페인,0,4521,0,3632,1907,2021-04-19,
FS20242247,애시드 레인: 죽음의 비,Acide,,,프랑스,3994,3713,35256,3624,3581,2024-11-27,
FS20241390,머더 컴퍼니: 살인 중대,MURDER COMPANY,일반영화,"전쟁,액션",미국,283,3694,2034,3624,3624,2025-02-06,
FS20247063,바튼 아카데미,The Holdovers,,,미국,31622,3620,368639,3620,3051,2024-02-21,
FS20261598,프로젝트 아스트로,The Astronaut,일반영화,,미국,103,3618,1733,3618,3618,2026-02-05,
FS20223326,전투왕,The Combat Kings,,,한국,6044,3760,69092,3613,3138,2022-02-25,2022-02-17
FS20249269,마리아,MARIA,,,영국,25083,3686,446410,3610,3610,2025-04-16,
FS20216005,콩가루 모녀의 최후,A Wife Made A Mistake,일반영화,드라마,일본,1,3887,198,3608,0,2021-02-10,
FS20246983,97분,97 Minutes,일반영화,액션,미국,0,3714,0,3603,3603,2024-01-12,
FS20177884,비뇨기과 여의사들 무삭제,,일반영화,멜로/로맨스,한국,1,3970,150,3599,473,2023-04-17,2018-05-24
FS20185821,어린 이모 - 무삭제판,,일반영화,멜로/로맨스,한국,1,4626,143,3598,963,2021-02-09,2018-08-15
FS20218206,다크 앤드 위키드,The Dark and the Wicked,일반영화,,미국,7046,3937,227519,3596,3384,2021-07-08,2021-06-30
FS20219529,적인걸 2021: 분천이화,Dee Renjie's Burning Sky Extraordinary Fire,일반영화,액션,중국,0,3934,0,3581,3144,2021-08-24,
FS20228655,스페이스 키드: 우주에서 살아남기,Terra Willy,,,프랑스,33966,3813,191563,3574,3176,2022-12-12,2022-12-07
FS20253961,썬레이: 폴른 솔저,SUNRAY: FALLEN SOLDIER,,,영국,88,3567,841,3567,3544,2025-05-15,
FS20235904,플랜 75,Plan 75,,,일본,14471,3563,112267,3563,2995,2024-02-07,
FS20224559,그래니트: 트루 솔저,Granite,,,러시아,400,3942,2164,3555,3420,2022-05-20,2022-05-26
FS20210863,만족한 장모님,,일반영화,멜로/로맨스,일본,1,3906,194,3545,1296,2021-10-01,
FS20216852,섹스솔루션,,일반영화,드라마,한국,60,4227,147,3545,0,2021-03-26,2021-03-09
FS20259246,스위트홈: 진격의 거인,Home Sweet Home: Rebirth,일반영화,,미국,84,3544,1530,3544,3544,2026-06-12,
FS20216622,은밀하고도 매혹적인 비밀수업:착한여자,Upon Further Reflections,일반영화,멜로/로맨스,미국,60,3634,160,3537,2492,2021-03-04,2021-02-26
FS20198056,아이 엠 우먼,I Am Woman,,,호주,23129,3828,989649,3535,3535,2021-01-22,2021-01-14
FS20217949,아포칼립스: 인류 최후의 날,A Living Dog,일반영화,"액션,SF",독일,0,3814,0,3525,3525,2021-05-04,
FS20155655,인피니: 에이펙스의 비밀,Infini,일반영화,"SF,스릴러",호주,0,5019,0,3521,0,2021-12-30,
FS20216928,막주기로 소문난 도쿄새댁,,일반영화,드라마,일본,1,3625,198,3517,1,2021-03-12,
FS20247429,세계의 주인,The World of Love,,,한국,207142,3515,1698005,3515,3515,2025-10-22,
FS20247503,타이거스 네스트: 호랑이의 보디가드,The Tiger's Nest,,,이탈리아,160,3676,1960,3511,3511,2024-05-16,
FS20208670,밀애- 섹스가 좋아,,일반영화,멜로/로맨스,한국,10,3831,1367,3510,2867,2023-01-19,2020-10-16
FS20211159,스카이파이어,Skyfire,,,미국,113,3763,3710,3498,3458,2021-12-07,2021-12-08
FS20208982,나소흑전기: 첫만남편,The Legend of Hei,,,중국,5430,3797,158093,3496,3139,2021-04-27,2021-04-22
FS19890252,붉은 수수밭,Red Sorghum,일반영화,"드라마,전쟁",중국,2937,3507,14474,3491,1719,2021-02-26,1989-09-09
FS20197152,잘 주는 간호사들 : 병원에서 생긴 일,,일반영화,드라마,한국,1,4237,103,3491,2018,2022-01-18,2019-11-22
FS20028513,만덕이의보물상자,,일반영화,,일반영화,0,4403,0,3483,455,2022-01-26,
FS20235854,덤 머니,Dumb Money,,,미국,37262,3475,731977,3475,3097,2024-01-17,
FS20228063,미스매치,MISMATCH,,,한국,6673,3469,94532,3469,3469,2026-04-23,
FS20244316,더 엑소시즘,The Exorcism,일반영화,,미국,2485,3514,99304,3466,3466,2025-01-15,
FS20223089,삼국지 관운장: 청룡언월도,Knights of Valour,,,중국,45,3646,2875,3455,3148,2022-01-26,2022-02-10
FS20214841,도살자들-돌아온 텍사스 전기톱 살인자,Butchers,일반영화,,미국,0,3932,0,3449,2806,2021-01-07,
FS20247311,애프터: 유혹의 끝,After Everything,일반영화,멜로/로맨스,미국,485,3604,14802,3446,3446,2024-02-21,
FS20217786,흥건한 새엄마,,일반영화,"멜로/로맨스,드라마",일본,1,3812,83,3445,1288,2021-04-26,
FS20248484,신사: 악귀의 속삭임,The Shrine,,,한국,47147,3442,407913,3442,3442,2026-06-17,
FS20218016,썰,The Gossip,,,한국,3432,3726,93883,3439,3439,2021-05-25,2021-06-03
FS20201022,북스마트,Booksmart,,,미국,16380,3799,425597,3424,3424,2021-02-16,2021-01-27
FS20218477,완전한 사육: 욕망의 시작,Perfect Education Etude,일반영화,"드라마,멜로/로맨스",일본,0,4015,0,3420,818,2021-11-12,
FS20219997,드림팰리스,Dream Palace,,,한국,12519,3495,133479,3419,3254,2023-06-19,2023-05-31
FS20240516,풍기,Punggi,,,한국,3386,3452,47166,3413,3303,2024-08-28,
FS20218788,더 레치드: 악령의 저주,The Wretched,일반영화,,미국,437,4036,13092,3406,3021,2021-07-23,2021-07-22
FS20262661,스크림 7,SCREAM 7,일반영화,,미국,2804,3392,97176,3392,3392,2026-04-01,
FS20217501,불륜은 바람을 타고 주렁주렁,Do What You Want,일반영화,드라마,일본,1,3588,140,3390,28,2021-04-15,
FS20216921,아웃포스트 369,400 Bullets,,,영국,0,3849,0,3386,3386,2021-03-29,
FS20211736,포스트카드 킬링,The Postcard Killings,일반영화,"범죄,액션",미국,0,3776,0,3386,3386,2022-01-24,
FS20224705,쥬라기 리턴즈,Hatched,,,영국,240,3532,1453,3383,3383,2022-05-18,2022-05-24
FS20210897,쉬지않는 며느리,,일반영화,멜로/로맨스,일본,1,3529,140,3383,342,2021-10-12,
FS20225181,진령사2,Demon Sealer Bureau,일반영화,"판타지,액션",중국,0,3443,0,3378,2933,2022-06-15,
FS20256264,킬러들의 비행,Fight or Flight,일반영화,"액션,코미디",미국,1426,3378,20276,3378,3378,2025-09-03,
FS20210842,"아들아, 이건 아니지!",,일반영화,드라마,한국,5,3913,539,3377,3299,2021-10-08,2021-10-05
FS20224679,여래신장,Buddha Palm,일반영화,"판타지,액션",중국,0,3554,0,3377,3140,2022-04-29,
FS20138826,여우와 개,,일반영화,,한국,0,4995,0,3368,0,2021-11-17,
FS20137674,깃발을 꽂으며,,일반영화,,한국,0,4074,0,3363,0,2021-11-03,
FS20247430,퍼스트레이디,THE FIRST LADY,,,한국,85071,3361,484244,3361,3018,2024-12-12,
FS20224407,데드캠핑 더라이브,,일반영화,"스릴러,액션",한국,1000,3630,24478,3352,3075,2022-05-04,2022-05-12
FS20170281,내 삼촌의 여자,,일반영화,멜로/로맨스,한국,1,3811,126,3346,902,2021-08-10,2017-02-09
FS20234385,시카리오: 워 오브 건즈,Shrapnel,일반영화,액션,미국,0,3603,0,3346,3264,2023-09-15,
FS2023C422,아나콘다,Snake Disaster : Snake Island Attack,일반영화,"액션,어드벤처",중국,0,3338,0,3338,2577,2023-08-30,
FS20212965,벌지 탱크 대전투,Battle of the Bulge: Winter War,,,미국,46,3473,3049,3335,3035,2022-01-26,2022-02-16
FS20256158,귀멸의 칼날: 도공 마을 이어진 인연편,Demon Slayer: Kimetsu no Yaiba Special Edition Swordsmith Village Arc Part 2,일반영화,애니메이션,일본,4181,3328,92300,3328,3253,2025-07-25,
FS20262622,뱅: 킬러 리턴즈,BANG,일반영화,"액션,범죄",미국,113,3320,1961,3320,3320,2026-04-09,
FS20182728,정사4-위험한 사랑,Hide and Seek,,,영국,61,3674,7798,3317,2640,2021-04-20,2021-04-22
FS20215971,라스트 특공대,Road 47,,,브라질,56,3426,6454,3316,2794,2021-02-21,2021-02-18
FS2023C044,원나잇 굿나잇,GENERATION IKEA,일반영화,멜로/로맨스,폴란드,0,3458,0,3312,2463,2023-08-07,
FS19930197,슬리버,Sliver,일반영화,스릴러,미국,18,4600,200,3306,3306,2021-01-04,1993-08-14
FS20214821,적인걸: 용의 강림,Detective Dee: Heavenly Gods,일반영화,"액션,스릴러",중국,0,3926,0,3292,3292,2021-02-02,
FS20233015,49,49,일반영화,,"액션,드라마",0,3530,0,3291,3161,2023-08-01,
FS20236456,라스트 썸머,Last Summer,,,프랑스,3950,3285,46569,3285,2662,2024-04-03,
FS20201841,부활,,일반영화,다큐멘터리,한국,24811,3297,363809,3283,1975,2022-04-08,2020-07-09
FS20210683,할로윈 킬즈,Halloween Kills,일반영화,,미국,5341,3887,51019,3276,2877,2021-10-06,2021-10-27
FS20080364,킬위드미,Untraceable,일반영화,"범죄,스릴러",미국,209696,5662,2673374,3271,998,2021-06-22,2008-04-17
FS20224812,보지 말아야 할 것을 본 자,,일반영화,,일본,20,3294,83,3271,3164,2022-05-12,
FS20230747,샷건 웨딩,Shotgun Wedding,일반영화,"액션,멜로/로맨스,코미디",미국,6661,3438,165584,3271,3271,2023-04-06,2023-03-29
FS20258343,파과: 인터내셔널 컷,The Old Woman with the Knife: International Cut,,,한국,4985,3264,128536,3264,3264,2025-12-10,
FS19758145,실록 아베 사다,A Woman Called Sada Abe,일반영화,"드라마,멜로/로맨스",일본,101,4748,822,3256,465,2021-12-20,
FS20225150,친구동생 : 우정보다 좋은 맛,,일반영화,,한국,20,3361,83,3250,795,2022-07-01,2022-06-02
FS20201174,언플랜드,Unplanned,일반영화,드라마,미국,14564,3415,389124,3248,2739,2021-01-14,2020-12-17
FS20223951,봉신방,First Myth: The Clash of Gods,일반영화,"판타지,액션",중국,0,3654,0,3245,3245,2022-02-17,
FS20224308,선배는 연쇄삽입마,,일반영화,,한국,20,3252,149,3241,2117,2022-05-06,2022-04-29
FS20138749,꿈꾸는 인형,,일반영화,,한국,0,4617,0,3236,0,2021-12-01,
FS20231106,아머드 사우루스: 기계공룡제국의 침략,,일반영화,"애니메이션,액션,어드벤처",한국,8252,3234,110247,3234,2502,2023-05-03,2023-04-20
FS20231895,너는 내 아들,His Only Son,일반영화,드라마,미국,22432,3222,148138,3222,2668,2023-11-23,2023-06-28
FS20244317,고독한 미식가 더 무비,The Solitary Gourmet,,,일본,93319,3219,1543387,3219,2927,2025-03-19,
FS20241812,아카디안,Arcadian,,,미국,266,3296,16311,3210,3210,2025-02-13,
FS20211414,딜리셔스: 프렌치 레스토랑의 시작,Delicious,일반영화,"기타,드라마,사극",프랑스,152,3405,764,3203,2706,2022-04-20,
FS20200472,세상의 모든 디저트: 러브 사라,Love Sarah,,,영국,6681,3736,148489,3202,3202,2021-02-17,2021-02-04
FS20216861,진정령 난백,Fatal Journey,일반영화,액션,중국,0,3546,0,3200,3200,2021-03-10,
FS20226877,미혹,The Other Child,,,한국,13528,3338,251283,3192,3132,2022-10-28,2022-10-19
FS20218104,암살자들,Assassins,,,미국,3394,3684,60065,3177,3149,2021-08-12,2021-08-12
FS20211103,맛 : 엄마친구,,일반영화,"멜로/로맨스,드라마",한국,1,3545,150,3172,2768,2021-11-16,2021-11-20
FS20228340,헤이지니&럭키강이 비밀의 문,,일반영화,"공연,가족,뮤지컬",한국,14528,3350,178623,3167,2702,2022-12-20,2022-12-01
FS19940036,"비,여자 그리고 에로티시즘","Rain, Woman And Eroticism",일반영화,,한국,0,3249,0,3161,1802,2021-06-09,1994-08-27
FS20234619,로봇 드림,Robot Dreams,,,스페인,71108,3159,659455,3159,2720,2024-03-13,
FS2023C481,적인걸: 붉은 눈의 비밀,Detective Dee: The Sky Red-Eye,일반영화,액션,중국,0,3390,0,3151,3151,2023-01-09,
FS20263824,킬러웨일: 침묵의 습격자,Killer Whale,일반영화,,미국,75,3149,1491,3149,3149,2026-05-28,
FS20050238,칠검,Seven Swords,일반영화,액션,홍콩,285195,3368,1600241,3145,2122,2021-10-05,2005-09-29
FS20225476,형수 시원하게 한번 합시다,,일반영화,,일본,1,3215,95,3144,474,2022-06-21,
FS20226723,히즈 아웃 데어,He's Out There,일반영화,,미국,660,3247,3366,3140,2222,2022-08-18,
FS20229175,은밀한 비밀,The Key -Professor's Pleasure,일반영화,,일본,0,3182,0,3139,2386,2023-04-05,
FS20226181,옆집남자 대물에 홍콩간 아내,,일반영화,,일본,1,3212,95,3137,909,2022-08-16,
FS20218007,레베카: 감출 수 없는 욕망,Finding Rebecca,일반영화,멜로/로맨스,미국,60,3288,147,3127,1934,2021-05-13,
FS20224295,기문둔갑3,Xie Mountain: The Underground Dragon,일반영화,"판타지,액션",중국,0,3666,0,3126,3126,2022-03-23,
FS20224101,은밀한 욕정치료사,ZETURIN SEITAISI,일반영화,,일본,1,3350,150,3126,556,2022-04-01,
FS19808150,암살부대,The Dogs of War,일반영화,,초,0,3438,0,3124,3124,2021-01-04,
FS20252194,영화 이상한 과자 가게 전천당,The Supernatural Sweet Shop The Movie,일반영화,"판타지,미스터리,드라마",일본,55862,3124,541312,3124,2387,2025-02-19,
FS20100171,데저트 플라워,Desert Flower,,,영국,9740,3541,107715,3112,2838,2021-05-18,2010-04-22
FS19930069,홍등,Raise The Red Lantern,일반영화,드라마,중국,736,3196,7330,3112,1600,2021-02-26,1993-01-01
FS20216901,두 아내 : 아찔한 동거,,일반영화,"멜로/로맨스,드라마",한국,1,3489,150,3110,3110,2021-05-11,2021-05-08
FS20224323,미녀 홈헬퍼 : 적성에 딱 맞는 봉사,,일반영화,,일본,20,3154,83,3104,1512,2022-04-07,
FS20219229,인피델,Infidel,일반영화,액션,미국,0,3600,0,3097,3097,2021-07-23,
FS20090485,왼편 마지막 집,The Last House On The Left,일반영화,,미국,82546,5882,1054381,3095,1667,2021-02-21,2009-09-03
FS20217088,스와핑 만남어플,Swipe Right,일반영화,멜로/로맨스,미국,60,3189,147,3093,2429,2021-03-22,2021-03-25
FS20230504,"1986 그 여름, 그리고 고등어통조림",Sabakan,,,일본,10443,3184,194885,3091,2418,2023-07-24,2023-07-05
FS20226324,옆집 남자의 노리개가 된 부인,,일반영화,,일본,20,3323,91,3089,466,2022-08-04,
FS20224789,최악의 남자 최고의 절정,,일반영화,,일본,20,3088,83,3088,1360,2022-05-12,
